metadata,metadata,metadata,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values
FC1=CC=C(N2N=C(CSC3=NN=C(NC4CC4)S3)C3=C2CCC3)C=C1,RL-440,04/27/2019,4.093180155332423,,8.890861810361699,5.433170888255015,5.4099776160875805,7.8205722668175515,4.7272311957524655,8.537851351544738,5.870233656163888,,0.5376676529007125,4.511777060813532,9.096384120470532,4.151756495748881,2.903795813109947,9.661376884794068,4.595250180982601,11.824179195212142,3.907034086211503,5.982022355127257
C1=CC=C(N2N=C(CSC3=NN=C(NC4CC4)S3)C3=C2CCC3)C=C1,RL-441,04/28/2019,5.949602075940096,6.6099695604284605,6.25348996655941,5.821145368404689,5.0089009012412005,6.120964522425286,5.453478869777475,,5.856262525602958,5.137743792574003,9.173415778477764,7.689641299133483,5.998505769629103,3.553540149219327,3.2690581285094984,4.582604304838375,5.422973798565551,11.824179195212142,8.446175555550182,3.867060479704771
O=C(CSC1=NN=C(NC2CC2)S1)N1CCN(C2=CN=CC=N2)CC1,RL-442,04/28/2019,,7.705724021706132,5.863264205913835,4.9177780548271866,6.704571617451208,7.4193162816472995,8.995140780079389,4.056163461091803,,5.563532461257166,9.173415778477764,6.962843388723778,5.930901625385861,2.986692584740723,5.4122537996075515,9.915557273003131,8.719600906362857,2.6516535862114776,8.446175555550182,6.498088781180293
C1=CN(C2=CC=C(CSC3=NN=C(NC4CC4)S3)C=C2)N=C1,RL-443,04/28/2019,4.2724497489532185,6.433135750776262,6.126256091565354,5.18420950734284,6.238894333234875,6.604684711398255,3.424731646792317,8.171359669445447,5.125234057944799,6.429328051443116,2.070469423151563,5.725963441631295,5.673392820313692,4.255494690941054,10.924324774045804,2.926315133539728,3.2013200470687533,6.717554789795706,5.497384858437289,10.686834326661558
CCC(C#N)SC1=NN=C(NC2CC2)S1,RL-444,04/29/2019,6.968254623508472,5.620146139315524,6.964270454389021,6.43433636859349,,4.34292390873448,4.714769768477572,2.560772157632176,5.773185731427672,5.562140313354987,5.775211100717332,5.85970056281117,7.462330538194524,8.173017789866215,10.924324774045804,7.856712527962525,4.699218132254707,2.709462571898522,2.912458830685934,3.099480494914058
FC1=CC=CC(N2C=CC(CSC3=NN=C(NC4CC4)S3)=N2)=C1,RL-445,04/29/2019,5.800725249873537,5.578218037071922,9.289379338039161,,6.8463197546957035,6.882081459263392,5.87487430007409,9.977321663084979,5.82688778032246,5.604337946325217,5.707773683197925,5.151142963228209,8.171510539890226,8.173017789866215,6.687415727186613,8.996203123465564,5.857371648880288,9.7832268403987,6.1974695349572135,3.6976208206264882
O=C(CSC1=NN=C(NC2CC2)S1)C1CC1,RL-446,04/29/2019,6.95399166421393,7.8045034002399145,8.26808771554636,7.003021541604956,5.113054162680355,5.489198017396623,8.77188913898597,3.9346208760914,5.030181352980236,5.613545457417798,10.604863775770568,7.9034542595837225,9.069486249186836,6.577868838409743,-3.8767693636155203,7.972487278275762,8.996029910304003,2.809689707834507,5.622163036319376,1.2547224561540018
C1=CC(C2=NC(CSC3=NN=C(NC4CC4)S3)=CS2)=CS1,RL-447,04/29/2019,6.186578758912368,,7.277770711376373,5.763553499669377,6.059319618599218,7.895542335444427,3.7413016140142346,9.447000840641177,6.253312764656982,6.901197064635678,4.105558847412036,7.9034542595837225,7.354202796429019,5.540140827775716,3.1027507931313614,10.827398605059834,3.65920215851266,8.63066400962648,2.824772330419571,5.367645836366474
O=C(CSC1=NN=C(NC2CC2)S1)C1=CC=C2COCC2=C1,RL-448,04/30/2019,4.789699695301683,8.49436760622781,4.93956221973231,5.764774657970698,6.16286286705552,6.71332578838384,3.156281868176756,9.295515155323358,5.954538460550047,6.842145327630755,0.28497563419864935,7.8680116158267674,4.938179890738632,3.872468865035401,5.052274653370372,4.387536103596418,3.099948708700565,7.458963903109673,2.8311823016549775,8.691564772238392
CCC(SC1=NN=C(NC2CC2)S1)C1=CC=CC=C1,RL-449,04/30/2019,5.451052116887078,4.612553349966125,6.19045067789092,,5.543056366381762,4.515010514686885,8.677001107746628,9.84993472260648,5.1632039618597245,5.235025884354928,-4.352827299637453,4.106842132322776,6.4605128429526575,3.872468865035401,6.20112498028817,4.515597726221335,8.414552707638201,9.652071183511843,5.629534280522358,5.599173013193475
CCC(=O)CSC1=NN=C(NC2CC2)S1,RL-450,04/30/2019,4.648313384367572,3.0082068724981204,8.565093810454446,5.319074573384865,6.563672699363788,4.155622420851593,3.1023288748575584,4.330656502875596,5.253862807493132,,5.80140582046654,2.627174298447547,8.01822679557836,3.458933129202698,9.368897020391577,2.3026570511883104,3.0357786529001918,4.192919502309723,6.578874190172117,5.599173013193475
C1=C(CSC2=NN=C(NC3CC3)S2)N=C(C2CCCC2)S1,RL-451,04/30/2019,7.93728695697666,5.614521418674652,7.111365683163852,6.816865891853429,5.315986063557094,7.962501815712766,4.375750874255349,7.944346429799331,6.735196139265478,6.877551069533125,4.095860218773893,6.251416745135373,6.951088373972371,8.299553260618422,3.200717408093345,9.926793866211174,4.274372218324115,6.396491618849425,2.6266363694865067,10.18293060553229
CC1(C)OCC(CSC2=NN=C(NC3CC3)S2)O1,RL-452,05/01/2019,5.489936123909131,8.114128522228905,3.377321406287998,6.339829883117716,6.117746763125821,4.70635078075492,5.917469198613414,2.6028337586690373,7.005542581712334,6.4370680568922545,3.1743315687108162,8.484272730813013,3.389277455125166,3.4375646265835003,6.9646054465217,6.314668863203513,6.053192415292351,1.2213519253621181,9.985433788645663,7.840193557096898
O[C@H](CSC1=NN=C(NC2CC2)S1)C1=CC=C(Cl)C=C1Cl,RL-453,05/01/2019,,7.262378033306793,5.30419363724088,6.002698827055249,5.758094125138669,6.101227319643376,4.821372121264571,,5.965789054083116,5.36971152760295,3.1743315687108162,7.469916397770976,5.110646561982305,3.235645421996638,7.192615928839781,6.670326716779499,4.869892278884987,1.2213519253621181,7.148767638885335,6.7352139457599645
ClC1=CC=CC=C1CCSC1=NN=C(NC2CC2)S1,RL-454,05/01/2019,6.41225455770328,6.017322002113044,,6.566708060600767,,7.966367585661439,4.592794908235664,9.112925080307377,6.284407763796565,6.702648878156898,8.777050036794899,4.716305061614957,5.110646561982305,10.333862772393044,7.192615928839781,7.057462722962573,4.624725747671556,9.599655472513822,9.845178508671273,5.023907178526616
CC(C)(C)C(=O)CCSC1=NN=C(NC2CC2)S1,RL-455,05/01/2019,5.382169797313637,4.058460717686456,5.927452742559644,4.771651675484818,5.001382799109626,4.417714020553294,3.649513361802949,4.912246954308907,7.394258018173629,5.722774031273685,9.814666947196503,4.443929058576596,5.223577211065118,9.922050232985937,4.401276777979131,2.118346110422716,3.8137799801450254,3.026219904338499,9.293935065391826,11.547897067415732
CC1=C(CCSC2=NN=C(NC3CC3)S2)SC=N1,RL-456,05/02/2019,4.889297431773098,6.0212609122129725,9.85098572432366,4.925098296616548,6.4958469601087225,6.098489654184359,5.041055830642804,3.799543797786515,5.893725064835781,5.8459903407470515,5.371657612517319,6.03300069759243,9.905180331974512,4.255784413322381,4.922542908889939,7.442030655634564,5.126480783642309,4.633112467169876,8.763582391351239,10.015762854586768
ClC1=CN2C=C(CSC3=NN=C(NC4CC4)S3)N=C2C(Cl)=C1,RL-457,05/02/2019,4.9931169701142135,8.117174834779984,2.557855581427904,5.96677385314042,6.1475133984881545,,4.188125439309654,9.355585536680218,6.217663741721689,5.3864026487165475,8.355755179236796,7.541890951040461,2.7247867381050574,5.1157818353195434,5.196935747889731,7.442030655634564,4.027485414421729,8.081155644911876,9.553701176498883,6.040223168000213
C(#CC1=CC=CC=C1)CSC1=NN=C(NC2CC2)S1,RL-458,05/02/2019,6.005020715096104,8.04205957958674,8.753507688375628,,6.588075981417367,6.906480572303858,3.046874039583724,3.4178695260472223,5.028184973087441,,7.074399683660157,8.15631664332519,9.310754340731629,5.1157818353195434,6.263763478307871,9.320137310385437,3.203742156681638,2.938034988635147,0.4020357215013908,6.040223168000213
CN1C(CSC2=NN=C(NC3CC3)S2)=NC2=CC=CC=C21,RL-459,05/03/2019,4.1144243922631,4.5475193241221135,8.361527526469356,4.871458997977725,5.429690155996317,6.859917357359569,4.2979934407744755,6.794823103795418,4.86946239953765,5.204986091860201,0.3903139237101869,4.843235202349604,8.896454024984415,2.2712108646670965,1.2820653206393686,7.586223198129727,4.076151554215572,4.82517023217097,7.541334502230134,7.57686094665446
CC(SC1=NN=C(NC2CC2)S1)C1=CC=CN=C1,RL-460,05/03/2019,7.6732900931014125,6.526573351502474,4.021117020680102,5.413236132368272,5.292340978353638,5.516654296110689,3.852072142375338,7.8235383632405355,6.125359998310319,,7.480532915010377,6.453069625010056,3.8959783915569175,6.823384885312386,5.360063538063843,2.378488242847151,3.7239145758495567,7.241727940104685,9.35622728431582,7.57686094665446
CCC(SC1=NN=C(NC2CC2)S1)C(N)=O,RL-461,05/03/2019,,6.312940956456737,2.04481485834462,5.619420755103935,5.586625534423034,5.213465117223844,4.892793025998606,2.4402112955784627,6.355765383290869,5.441872284165456,7.480532915010377,5.723898066502312,1.871100155056435,12.13654838560376,4.724264240331051,6.591318550512109,4.6806530675084055,1.6508910731173316,9.009003279148455,6.847792239246171
CN1N=NN=C1CSC1=NN=C(NC2CC2)S1,RL-462,05/03/2019,5.431395824448213,6.212724834151553,,7.169126614806796,5.874761395483034,7.718640647338242,6.684203103695367,5.529963040683648,5.463828075536117,6.863355253423083,13.50023193176215,6.394232398264044,1.871100155056435,9.089702701300673,6.726816993277309,8.048939140539993,6.700618226399298,4.958948640767874,6.893439038279182,4.642627106581184
ClC1=CC=CC(Cl)=C1C1=NN=C(CSC2=NN=C(NC3CC3)S2)O1,RL-463,05/04/2019,4.526481601107527,5.518354284636399,6.181668913375655,7.048388065143561,6.357512729623191,5.774105567292446,5.601982776766068,6.666955014621078,6.097777068236725,6.862941879816699,3.9561605834875753,2.9856838564327974,6.32552628063976,6.2282749772800035,4.971536907192583,4.880005713639508,5.541275784884012,5.77461156448231,7.772324123959801,4.492492058566203
CC(C)N1N=CC2=CC(CSC3=NN=C(NC4CC4)S3)=CN=C21,RL-464,05/04/2019,5.7664891224990305,4.272849641433324,4.510825837984707,,5.163602897692492,5.143662433949668,7.911998785637893,6.781587868905734,7.472383194747689,5.0085038067486725,7.809583236878653,5.256334233745551,5.396293781103979,6.2282749772800035,3.3291869593286707,3.920455158065865,8.197345130189134,8.723031144431523,6.348889225296824,0.6009419540376131
ClC1=NC=C(CSC2=NN=C(NC3CC3)S2)S1,RL-465,05/04/2019,,7.030605169008668,4.275032838154172,5.231197929219791,5.363747807322834,4.54156670238785,5.570437305378365,8.065602536895245,,5.647081056588426,7.809583236878653,7.122113146466735,4.373968002730828,2.012461890230358,1.0773135899835307,9.042992285597382,5.680226823832575,8.450904939450457,6.348889225296824,2.6329115464626645
C1=CC=C2CC(SC3=NN=C(NC4CC4)S3)CCC2=C1,RL-466,05/04/2019,7.034494749281182,8.661845684323236,7.338518828967665,,5.409894249123267,6.941559273932607,7.616289141167975,8.82127521882254,7.356047972618783,5.064100908841402,6.818053274960236,8.565147235828018,7.523833812166715,2.012461890230358,9.734853518392429,6.0464889709868155,7.775624937690832,11.594183191328876,7.3333482316473075,4.137422948500286
O=S1(=O)NC(CSC2=NN=C(NC3CC3)S2)=NC2=CC=CC=C21,RL-467,05/05/2019,7.927113331537475,5.290224266409983,4.6995576367369765,6.211178724560028,5.603661123158057,,4.066524589894956,4.546411180302014,5.8749267863173955,6.607870603681304,5.3749411415947,6.230922809092732,5.013393698667702,5.381087776484442,5.375587027325359,6.0464889709868155,3.7175909542697005,4.8251305771882524,9.338773563441407,11.566718240501817
C1CC(C2=NN=C(CSC3=NN=C(NC4CC4)S3)O2)CCO1,RL-468,05/05/2019,7.56783691332098,,3.4764799335226106,,5.290370214669673,6.034459474641414,8.471863639201889,8.811863802023908,,,7.3163761486810674,6.230922809092732,3.643241523466894,5.381087776484442,1.6892891833290276,9.641905898891848,8.32277234273667,5.743298534188327,9.338773563441407,11.566718240501817
CC(=O)NC1=CC=CC(CSC2=NN=C(NC3CC3)S2)=C1,RL-469,05/05/2019,5.182241435728448,7.374332683099129,6.039604074986884,6.30037972666758,,6.157752825974667,6.035528071608674,8.841580813968163,5.384771614848564,5.5018685719048,7.756314532629482,9.574255327503053,5.933955334134104,5.896297101065734,1.6892891833290276,5.997440466484524,6.10398296986549,9.790079095285737,3.7098940270864,2.426154763379892
CN1C(CCSC2=NN=C(NC3CC3)S2)=NC2=CC=CC=C21,RL-470,05/05/2019,5.5748368619123125,5.316666991515174,5.665647577860812,4.777923816682235,6.524422901398219,4.3237394125021105,8.448279473036154,5.331923380698334,5.967344623737956,5.574373821906697,5.1000648242386175,4.772414944960298,5.639421155516737,4.252619747274393,4.303355399716223,0.9262473761949952,8.845910310055546,4.99223604267578,5.530058567555798,0.8796812765572035
CCN1C=CN=C1CSC1=NN=C(NC2CC2)S1,RL-471,05/06/2019,5.453952498630072,3.784326326682841,7.734450945150771,5.566760884344683,,6.78557404360123,7.081852914925632,2.8515657488911783,,6.0412490353617,6.372627387058771,2.506588976731061,6.978446483954109,6.407689427771552,4.303355399716223,12.404901722708686,7.305733341114353,3.199827579652883,5.530058567555798,5.663171896865655
CC(C)C1=NN=C(CSC2=NN=C(NC3CC3)S2)O1,RL-472,05/06/2019,6.386101184317855,8.907782269382704,9.823197322569822,5.353664426493622,5.347119292241846,7.69345891738904,,5.5248782213347924,6.551465784933915,6.920828653389573,9.791075556897212,9.507942333017956,10.469089968342987,7.204975489710443,7.902308317431842,3.8344055372096038,7.305733341114353,4.672230667407992,7.810346363423781,5.045783586452269
CCN1C(CSC2=NN=C(NC3CC3)S2)=NC2=C(F)C=CC=C21,RL-473,05/06/2019,,7.658208535666409,9.285871805008146,,5.247353276514584,7.3646255756386205,6.4732481411211324,2.229432887670412,5.166833014022599,6.851862883664306,9.791075556897212,8.431092005503366,9.700003103097284,7.204975489710443,8.051844813477102,4.793153639814733,6.56889559859429,3.537078454838481,2.59394452542499,4.091587875275099
CC1=NN(CCSC2=NN=C(NC3CC3)S2)C(C)=C1,RL-474,05/07/2019,4.553959999009871,,6.283117701918071,6.463500907894259,6.020733977029674,7.87968473466424,6.151216857499969,7.814975902952704,5.5242982948902775,5.103489603115693,4.6457443632195385,8.431092005503366,5.764297732398411,5.280511601493544,3.8921718899738162,6.360747481554741,5.984402522820545,5.941691896270076,8.418208578932246,9.048344936072246
C1=C(C2=NC(CSC3=NN=C(NC4CC4)S3)=CS2)C=C2OCOC2=C1,RL-475,05/07/2019,5.369987725612906,6.227320207517742,6.8580183892582145,6.685836008393425,6.791083498981539,5.8364769391247355,6.779957838751578,8.192006567525642,5.784152950990201,6.242889389013078,1.6870821819836177,6.062769545636114,6.9987309267722635,9.299497232333655,4.9446916403533185,7.868807336661442,6.94615257358699,7.49330431700402,5.438254988020253,5.923257273226084
O=C(CSC1=NN=C(NC2CC2)S1)C1=CC=C(Cl)S1,RL-476,05/07/2019,5.233352412127035,3.7075283429860955,4.46443778340606,7.343459688415376,5.590294724972419,7.497992554745114,6.41008047903104,6.083600158587425,6.553827232253977,5.767566805202065,11.29433148662222,5.484123784472684,4.907310729580137,9.281203421962179,7.516421218641354,6.8418922316623885,6.360089729976499,6.254150926150329,10.870460831730389,-0.09585616481095638
C1=C(C2=NOC(CSC3=NN=C(NC4CC4)S3)=N2)C=C2OCOC2=C1,RL-477,05/07/2019,7.3568863724699884,3.3338484604822938,9.566897319605356,4.95566821903464,6.291893079545071,4.999786128626175,5.358122393084081,,,6.671978276251333,11.181847056047106,3.3361946712145443,10.000446853440096,2.46030873670531,4.885307679128676,-2.02481574284156,5.399476899405154,6.254150926150329,10.870460831730389,6.278114589281511
CN1C(CSC2=NN=C(NC3CC3)S2)=NN=C1C1CC1,RL-478,05/08/2019,6.507140841691115,6.812070922768873,4.56732879675105,6.11852110877694,,7.155791745151857,5.219972356286266,5.882643469977152,6.28424860221585,5.638730830243418,0.630073861952245,6.542110846940699,3.5190034515506197,4.808259000968207,4.885307679128676,7.590502479579971,5.406520826608909,3.9630733842677315,3.989343858526536,6.9793474517141245
O=C(CSC1=NN=C(NC2CC2)S1)NC1CCOCC1,RL-479,05/08/2019,7.447442780468117,6.565064067092569,4.718545425031227,6.120125156363927,5.262213424505246,7.930762958460271,,3.417587497748084,5.879927597628407,6.666633907678443,10.461405050752631,8.364493743490378,4.3271883769188895,5.47130836291868,1.706205323949645,11.327838756737284,5.406520826608909,4.461050318861247,8.674664150082245,3.9938679248899263
CC1=CC(C(=O)CSC2=NN=C(NC3CC3)S2)=C(C)S1,RL-480,05/08/2019,7.689722324753276,,2.8807071079286217,5.643036290028399,5.965858864570073,7.087835171103581,5.209747064851366,3.0899799603251674,5.494225262776077,6.269010406315444,3.500674243438299,8.364493743490378,3.3432287506324254,5.343412806298314,7.69840789464336,8.575452178982507,5.172639380887604,3.401160207139834,5.641473037540631,3.129246777517932
O=C1CCC2=C(C=C(F)C(C(=O)CSC3=NN=C(NC4CC4)S3)=C2)N1,RL-481,05/08/2019,6.667776059144089,4.358195463582648,5.05458851174614,6.5193775179097075,6.657978848260399,7.684657996949991,,3.6724251342414425,7.037142048302323,5.460781923305006,9.104099306527562,4.96161540659072,5.6136949298328105,2.104178976516568,7.335831871718608,2.510549293616048,5.172639380887604,5.758247338248156,6.295480210127457,7.338381549807277
FC(F)(F)CN1C=CN=C1CSC1=NN=C(NC2CC2)S1,RL-482,05/09/2019,7.650109389906024,7.428760346170042,,4.8986849977201015,5.291437234066876,6.5701926715628876,8.168703833117888,6.101817227860637,7.255420318063337,6.512123166250323,11.34858767206419,7.013580529830289,5.6136949298328105,9.230730867247406,8.455510062005487,1.829403035515929,8.17226085197585,5.142943933405278,8.20153362111384,2.65193580609975
FC1=CC=CC=C1C1=NC(CSC2=NN=C(NC3CC3)S2)=CS1,RL-483,05/09/2019,6.9372001498475395,7.523730388785729,7.041445941799123,,,,5.1526894458991,7.011826995600181,7.190100826789417,5.348125677143578,8.99118396400043,7.793269079875166,7.4335214963510285,9.230730867247406,8.455510062005487,1.829403035515929,4.9140454588541695,5.932098272804968,9.598351808843471,5.426141557576511
CC1=C(CSC2=NN=C(NC3CC3)S2)N=C[NH]1,RL-484,05/09/2019,,7.396557204793567,9.068275400120768,7.4536275805132,,6.725783337227508,3.380118379934676,2.808493337827599,,5.217641751460642,8.99118396400043,7.644795433945065,8.926449200133654,6.849446052412142,8.455510062005487,7.526675401611599,3.1393234200049576,1.9203612593325903,9.598351808843471,2.5226092503922097
FC1=CC=C(C2=NC(CSC3=NN=C(NC4CC4)S3)=CO2)C=C1F,RL-485,05/09/2019,6.876972687731188,4.96628240737977,9.536735792533026,6.439169371488488,6.47373236122089,4.305253185065999,7.687602557466869,6.224523151079632,5.342364634949062,6.23336323141111,1.0615890019754328,5.112873973982559,9.28596981679903,4.776989666162089,9.163766618162443,3.4411518169327806,7.6374785856384735,5.024722571314446,3.091730150885192,6.187555272834839
CC(SC1=NN=C(NC2CC2)S1)C1=CC=C(C(F)(F)F)C=C1,RL-486,05/10/2019,6.612581760079205,3.53154252533362,3.8900690785462535,7.216936039749276,6.91483492207397,4.894051948577785,6.691974074928908,5.686450500105743,5.488177773357661,6.957692709917516,10.110243520621818,3.3725611718551565,3.415166531874231,10.350354946476456,9.332761709885638,2.713504739166815,6.675750418096295,3.373839860505485,1.6933216428238307,10.669417843304885
N#CC1=CC(F)=CC=C1CSC1=NN=C(NC2CC2)S1,RL-487,05/10/2019,5.925875608294254,4.758281906323629,6.449031235356445,7.438510731119196,5.130692135892042,,8.132765263694537,6.669719415930175,6.623033077435613,5.106890748236982,4.992246558525365,5.568374870770994,6.132855286264982,8.0393575824111,5.318563481039753,2.713504739166815,7.997207557324177,7.474409564958959,-0.5821336582199201,6.625453939523832
FC1=C(F)C(F)=C(CSC2=NN=C(NC3CC3)S2)C(F)=C1F,RL-488,05/10/2019,6.653388021063243,,,4.684148819491847,5.88749520068057,7.123123460057105,8.969194766986563,4.750606169410766,5.174997767224902,,5.68034118310804,5.568374870770994,6.132855286264982,4.232669796945035,5.502238950416961,8.048209675312908,9.131908583319147,4.9810712026933945,4.311897666831117,6.625453939523832
CC1=CC(F)=CC=C1CSC1=NN=C(NC2CC2)S1,RL-489,05/11/2019,6.853377935343621,6.946040141306131,9.161747414080569,6.016524553208845,6.037501802984025,4.343095908847925,8.869407463903084,8.48443740798436,6.487627027811007,6.431066507291797,9.030082679130842,7.232036842146799,8.952935309167563,6.494213823359457,7.534582847688821,5.1600810045071315,8.823300818491486,9.166148336991135,5.6241123972012,6.657926006336053
O=C1C2=CC=CC=C2C(=O)N1CC#CCSC1=NN=C(NC2CC2)S1,RL-490,05/11/2019,5.2375025345442365,6.038282481079335,4.000860544484281,6.502664212541351,5.626978258907643,7.039868574790128,3.294150223002715,8.551440979707131,6.279902131552221,5.717495985409218,1.6736313466164798,5.8511087167029165,3.093805782960986,6.632488853640209,5.798536971914528,4.939132870757586,3.1271206975241417,6.95325792696105,8.33924798187282,7.009431952431022
CC1=CN=C(CSC2=NN=C(NC3CC3)S2)C=N1,RL-491,05/11/2019,,8.239475091233214,3.267859409864169,5.1987099923639155,6.840327963576217,4.5783202088657795,,5.385222363598575,7.279279000674112,6.6529641295157855,1.6736313466164798,8.525032237874942,2.6288890067930994,2.2928971447883644,9.234828035978184,7.2472707148430295,3.1271206975241417,7.304070749054221,9.694408373748345,3.8168743820780193
ClC1=CC=CC(C2=NN=C(CSC3=NN=C(NC4CC4)S3)O2)=C1,RL-492,05/11/2019,6.33292774683523,8.293312330637157,7.108909754460322,6.1566085257621355,5.309919892514037,,4.022082273346427,5.3104100680321515,4.7689723326302085,6.356973689995101,7.079975884147037,7.230381476332679,7.341261250045117,3.9226196387877295,7.537665741470345,7.2472707148430295,4.001773248718069,4.477855150639643,10.554714664835657,3.775523920147231
CC1=CC=CC2=NC(CSC3=NN=C(NC4CC4)S3)=CN12,RL-493,05/12/2019,6.828678455542334,3.7852738615256025,3.2377927196648537,6.035082433304491,5.270371980042302,7.299802707523521,6.284614620290419,9.680089205542957,7.054039609374113,5.018169536469083,10.495946198433929,3.2966761934224857,2.852794017011546,6.816199248271495,11.653733076343407,4.0020674763189525,6.13954672998839,8.412876504922055,6.929095480523743,6.708735833327203
O=C(CSC1=NN=C(NC2CC2)S1)NC1=NC2=CC=CC=C2S1,RL-494,05/12/2019,5.317978906299143,8.711791820543958,2.618758050846912,4.804365061579597,5.83331207298376,4.426023847077255,,6.817388331200632,5.757627650859944,6.18166829997278,5.925060289771867,9.347918527702738,2.589140453646436,4.540875573417108,10.23398156353041,2.406620461761147,6.13954672998839,5.099937698776115,5.30979489320229,8.956499458756277
COC1=CC=NC(CSC2=NN=C(NC3CC3)S2)=C1,RL-495,05/12/2019,7.6908316341091005,4.835369686869102,4.6610095880609075,,5.80006133014103,6.002527469298042,8.807197692173855,3.332906765744098,5.458332671971308,6.928733716724909,0.8304881835081659,4.782958543302496,4.513804784215803,4.540875573417108,4.261894736014497,9.33443198618834,8.60495776385704,3.7272028706041045,9.862531328313969,5.634389108695308
C1=CN(C2=CC=C(CSC3=NN=C(NC4CC4)S3)C=N2)C=N1,RL-496,05/12/2019,4.044633569379846,4.560977732418604,9.006741252082657,7.450062420077199,5.906549929325535,7.732951937627278,3.2001035325188765,7.508594585584028,7.016409681690459,6.156590758014255,6.064073078895399,5.308814078106021,8.456379165516559,5.035300816636499,8.414545523513357,4.128629621103018,3.2935536428671486,5.997598048656425,9.430308627030225,6.305409388580458
C1CCC2=C(C1)ON=C2CSC1=NN=C(NC2CC2)S1,RL-497,05/13/2019,6.862637488986603,,4.1710831019332035,4.5335412412148965,5.0088779765643086,4.927796658108706,6.633377600255844,9.853496695324013,6.772194884922593,5.290374989290554,0.3271948234840245,5.308814078106021,3.7985881804959147,8.071907632491417,4.72279306673074,2.244917105460332,6.540292300043694,8.366900034903779,4.48262443591174,9.774771865778266
CC(C)C(=O)CSC1=NN=C(NC2CC2)S1,RL-498,05/13/2019,7.50513734660875,8.616581056838253,7.223557330747987,,5.3324077713112965,4.785097945214355,3.7293172355699085,9.392579989951233,5.756296400134053,6.872121619999426,9.775799021225048,8.73840100124504,7.553574738391734,8.071907632491417,2.5890804414822384,6.573326166008298,3.511535841621487,10.696215226265268,7.939739032090063,7.5958887950410015
C1=CC=C2CC(SC3=NN=C(NC4CC4)S3)CC2=C1,RL-499,05/13/2019,7.816713860975701,,4.659301691496824,6.603881618196285,5.968815948322831,6.3494557160700875,7.871831013498636,,6.667446820364583,5.900798405477747,7.81546105197787,8.73840100124504,4.705101688350586,4.494975457890767,3.9486793434925707,7.570319130907514,7.995456598937344,10.696215226265268,10.054353198405687,7.327618408020055
C1=CC(C2=NC(CSC3=NN=C(NC4CC4)S3)=CS2)=CO1,RL-500,05/13/2019,5.870714569205611,7.595150191589645,,,5.10078928054297,5.298019139598717,8.655867468299713,7.802563907009187,5.04023030411768,5.934308818444317,0.611340479241548,8.427826717550621,4.705101688350586,4.494975457890767,-0.3868996576551371,6.134557290648726,8.910748957741378,6.42167523770626,6.78394033066852,7.6463748306432535
C1=CC=C2C(=C1)CCCC2CSC1=NN=C(NC2CC2)S1,RL-501,05/14/2019,5.839506944459915,8.998890575976628,4.207729305494477,5.570078212623843,6.789481066655683,4.904110798380281,3.0373368702705865,9.4940619486486,6.081268663961134,6.786152537322646,7.867566759693931,9.256404450736426,4.101877576398811,4.3512788442957495,8.31342467900043,11.353054786826709,3.0578848410558788,7.805011824700578,3.6471150951823152,5.145588414788881
CNC(=O)C1=CC=C(CSC2=NN=C(NC3CC3)S2)C=C1,RL-502,05/14/2019,7.5003645685867255,6.03726933043079,4.5117407717923195,6.825758699115553,5.331668647097743,4.607674112300447,6.601701081841975,3.9768688751558567,7.309375510086802,6.460868310495173,5.4187623454833345,5.815796276261438,4.360131699194484,7.5333497439078005,3.6283199174900185,7.622322834446139,6.828281225058201,6.089639694328994,10.23949555853191,7.489675824204815
O=C1C2=CC=CC=C2CCCC1SC1=NN=C(NC2CC2)S1,RL-503,05/14/2019,6.560475342533591,,2.042445962490052,7.452911654903254,6.950372312489873,5.46558874146646,4.921425144920022,9.1381139810448,5.823665167375013,5.774358870780471,8.03164066522789,5.815796276261438,1.7465552579378345,2.4746647277365312,2.8272720993602185,5.774826771592479,5.101519369353735,8.15373637854923,8.711046241552532,3.919368720241329
CCC1=NN=C(C(C)SC2=NN=C(NC3CC3)S2)O1,RL-504,05/14/2019,4.238373323748232,7.280996403021669,2.9292243104567754,6.593234075728782,6.982560678549942,6.869418052476277,3.448171095493774,9.51490189143194,4.623069209617959,6.69133770540976,-0.8849460092961943,8.24195500850262,3.4208725266291227,6.336023753428217,6.843232244082123,10.924115917591585,3.7351292673694374,11.011252837830362,7.01339650353024,9.158787306821587
O=C1C(SC2=NN=C(NC3CC3)S2)CCN1CC(F)(F)F,RL-505,05/15/2019,,8.518620527992205,5.074512219791437,5.058125414028962,6.9271292223247976,4.772857739737558,6.404561716668955,9.204375211095059,4.639847334980402,6.778799747324789,-0.8849460092961943,7.382844028822813,4.53514855115056,5.025115238950525,4.556934145383987,3.133834471530732,6.2958348024678195,9.412299052517419,4.395528102410363,5.817335264651539
